t,day,sin_d,cos_d,traffic,competitor_price,price,demand,revenue,oracle_price,oracle_expected_revenue,forced_exploration
433,6,-0.7818314824680299,0.6234898018587334,185.0,31.22214692950079,50.0,0.0,0.0,13.561960348977802,183.92676850724612,False
434,0,0.0,1.0,509.0,27.182954037243647,50.0,0.0,0.0,16.38573850931091,268.49242649551456,False
435,1,0.7818314824680298,0.6234898018587336,781.0,30.93693025782376,50.0,0.0,0.0,21.014319145994605,441.60160916971546,False
436,2,0.9749279121818236,-0.22252093395631434,910.0,22.853246145620293,50.0,0.0,0.0,20.899499915565052,436.7890967207036,False
437,3,0.43388373911755823,-0.900968867902419,647.0,19.741255235211067,50.0,0.0,0.0,17.289681981871535,298.93310303425324,False
438,4,-0.433883739117558,-0.9009688679024191,338.0,22.76879655231223,50.0,0.0,0.0,14.08879983291171,198.494280731853,False
439,5,-0.9749279121818236,-0.2225209339563146,109.0,20.337800350644635,50.0,0.0,0.0,10.310782642457493,106.31223870000272,False
440,6,-0.7818314824680299,0.6234898018587334,181.0,16.21271907575619,50.0,0.0,0.0,9.76960338554165,95.44515031078687,False
441,0,0.0,1.0,466.0,8.775361510353587,50.0,0.0,0.0,11.353840377588398,128.90969131975666,False
442,1,0.7818314824680298,0.6234898018587336,809.0,16.16796417360338,50.0,0.0,0.0,17.602077624939508,309.83313671439606,False
443,2,0.9749279121818236,-0.22252093395631434,877.0,12.100822021158946,50.0,0.0,0.0,17.881393884449718,319.74424725083577,False
444,3,0.43388373911755823,-0.900968867902419,684.0,5.0,50.0,0.0,0.0,13.974368173068768,195.28296583647736,False
445,4,-0.433883739117558,-0.9009688679024191,336.0,13.426058300964133,50.0,0.0,0.0,11.733115270074684,137.66599394085972,False
446,5,-0.9749279121818236,-0.2225209339563146,101.0,18.20931410512531,50.0,0.0,0.0,9.69866108107766,94.06402676561048,False
447,6,-0.7818314824680299,0.6234898018587334,195.0,11.181564592585026,50.0,0.0,0.0,8.65181476474886,74.85389872352637,False
448,0,0.0,1.0,510.0,20.65210085023079,50.0,0.0,0.0,14.7630252125577,217.94691342661432,False
449,1,0.7818314824680298,0.6234898018587336,839.0,23.93041792237618,50.0,0.0,0.0,19.842691062132708,393.73238858724125,False
450,2,0.9749279121818236,-0.22252093395631434,905.0,24.33683126808713,50.0,0.0,0.0,21.220396196181767,450.3052147229256,False
451,3,0.43388373911755823,-0.900968867902419,671.0,17.25532763219621,50.0,0.0,0.0,16.90820008111782,285.8872299831126,False
452,4,-0.433883739117558,-0.9009688679024191,322.0,32.76095129898208,50.0,0.0,0.0,16.42683851957917,269.84102374833003,False
453,5,-0.9749279121818236,-0.2225209339563146,103.0,36.38230777526751,50.0,0.0,0.0,14.261909498613212,203.40206254663377,False
454,6,-0.7818314824680299,0.6234898018587334,198.0,31.469978871937933,50.0,0.0,0.0,13.753918334587086,189.1702695544908,False
455,0,0.0,1.0,524.0,39.82681762377328,50.0,0.0,0.0,19.696704405943322,387.9601644551071,False
456,1,0.7818314824680298,0.6234898018587336,769.0,39.16874971498864,50.0,0.0,0.0,22.952274010285826,526.8068822432422,False
457,2,0.9749279121818236,-0.22252093395631434,872.0,34.64941633479233,50.0,0.0,0.0,23.46854246285806,550.7724853309719,False
458,3,0.43388373911755823,-0.900968867902419,693.0,44.669366390391986,50.0,3.0952596590793053,154.76298295396526,23.981709770666765,575.1224035244937,False
459,4,-0.433883739117558,-0.9009688679024191,353.0,38.743601651739944,50.0,0.0,0.0,18.232501107768638,332.4240966447846,False
460,5,-0.9749279121818236,-0.2225209339563146,120.0,38.34064187233249,50.0,0.0,0.0,14.921493022879456,222.65095403184029,False
461,6,-0.7818314824680299,0.6234898018587334,191.0,41.02316053107307,50.0,0.0,0.0,16.07221374937087,258.3160548054661,False
462,0,0.0,1.0,530.0,20.30061731939091,50.0,0.0,0.0,14.875154329847728,221.2702163367876,False
463,1,0.7818314824680298,0.6234898018587336,797.0,33.657062643761904,50.0,0.0,0.0,21.854352242479138,477.6127119383529,False
464,2,0.9749279121818236,-0.22252093395631434,933.0,36.18006665220962,50.0,2.8671534451769105,143.35767225884553,24.461205042212384,598.3505521171566,False
465,3,0.43388373911755823,-0.900968867902419,680.0,25.37716819450797,50.0,0.0,0.0,19.02866022169576,362.0899098327465,False
466,4,-0.433883739117558,-0.9009688679024191,300.0,32.736038225222686,50.0,0.0,0.0,16.200610251139324,262.45977250932054,False
467,5,-0.9749279121818236,-0.2225209339563146,134.0,19.116962585725265,50.0,0.0,0.0,10.25557320122765,105.17678168573875,False
468,6,-0.7818314824680299,0.6234898018587334,193.0,12.470868287122663,50.0,0.0,0.0,8.95414068838327,80.17663546736081,False
469,0,0.0,1.0,498.0,11.70631649525279,50.0,0.0,0.0,12.406579123813199,153.92320555543748,False
470,1,0.7818314824680298,0.6234898018587336,811.0,5.0,50.0,0.0,0.0,14.830086581538662,219.9314680159331,False
471,2,0.9749279121818236,-0.22252093395631434,862.0,9.18810687032338,50.0,0.0,0.0,17.003215096740828,289.1093236260352,False
472,3,0.43388373911755823,-0.900968867902419,699.0,5.0,50.0,0.0,0.0,14.124368173068767,199.49777628839794,False
473,4,-0.433883739117558,-0.9009688679024191,360.0,11.148154710664343,50.0,0.0,0.0,11.403639372499738,130.0429909380262,False
474,5,-0.9749279121818236,-0.2225209339563146,95.0,16.114187948565686,50.0,0.0,0.0,9.114879541937755,83.08102906403542,False
475,6,-0.7818314824680299,0.6234898018587334,187.0,8.467585108681108,50.0,0.0,0.0,7.89331989377288,62.3044989454307,False
476,0,0.0,1.0,495.0,15.188460872896506,50.0,0.0,0.0,13.247115218224126,175.48606160490522,False
477,1,0.7818314824680298,0.6234898018587336,822.0,13.767915957195703,50.0,0.0,0.0,17.13206557083759,293.5076707234787,False
478,2,0.9749279121818236,-0.22252093395631434,868.0,26.96005349514012,50.0,0.0,0.0,21.50620175294501,462.51671383837504,False
479,3,0.43388373911755823,-0.900968867902419,637.0,11.122247631087092,50.0,0.0,0.0,15.03493008084054,226.04912253576376,False
480,4,-0.433883739117558,-0.9009688679024191,302.0,24.343715164538477,50.0,0.0,0.0,14.122529485968272,199.44583908204325,False
481,5,-0.9749279121818236,-0.2225209339563146,92.0,28.96194872210003,50.0,0.0,0.0,12.29681973532134,151.2117756029884,False
482,6,-0.7818314824680299,0.6234898018587334,194.0,30.608108984715695,50.0,0.0,0.0,13.498450862781528,182.20817569492738,False
483,0,0.0,1.0,509.0,38.58246195395332,50.0,0.0,0.0,19.235615488488328,370.00890322097206,False
484,1,0.7818314824680298,0.6234898018587336,832.0,30.4285413455576,50.0,0.0,0.0,21.397221917928064,457.84110580506115,False
485,2,0.9749279121818236,-0.22252093395631434,872.0,35.24675651806177,50.0,0.0,0.0,23.617877508675424,557.8041380147964,False
486,3,0.43388373911755823,-0.900968867902419,639.0,45.59438694875081,50.0,0.0,0.0,23.67296491025647,560.4092676422342,False
487,4,-0.433883739117558,-0.9009688679024191,334.0,36.68669188130508,50.0,0.0,0.0,17.528273665159922,307.24037768073885,False
488,5,-0.9749279121818236,-0.2225209339563146,115.0,44.920740020739,50.0,0.0,0.0,16.516517559981082,272.79535230916343,False
489,6,-0.7818314824680299,0.6234898018587334,185.0,40.70931589082659,50.0,0.0,0.0,15.93375258930925,253.88447157731923,False
490,0,0.0,1.0,538.0,41.957824659527645,50.0,0.0,0.0,20.36945616488191,414.91474445304567,False
491,1,0.7818314824680298,0.6234898018587336,802.0,41.30990340386921,50.0,1.0152402754946817,50.762013774734086,23.817562432505966,567.2762802263195,False
492,2,0.9749279121818236,-0.22252093395631434,879.0,28.288255441957418,50.0,0.0,0.0,21.948252239649335,481.72577637527206,False
493,3,0.43388373911755823,-0.900968867902419,711.0,37.65259337673504,50.0,0.0,0.0,22.407516517252528,502.09679647094487,False
494,4,-0.433883739117558,-0.9009688679024191,318.0,19.70148440116164,50.0,0.0,0.0,13.121971795124061,172.18614379203137,False
495,5,-0.9749279121818236,-0.2225209339563146,116.0,18.828255640600396,50.0,0.0,0.0,10.003396464946434,100.06794083490281,False
496,6,-0.7818314824680299,0.6234898018587334,195.0,19.51212790237903,50.0,0.0,0.0,10.73445559219736,115.22853686085718,False
497,0,0.0,1.0,500.0,16.717020901230153,50.0,0.0,0.0,13.67925522530754,187.1220235191036,False
498,1,0.7818314824680298,0.6234898018587336,780.0,14.889240902277391,50.0,0.0,0.0,16.992396807108012,288.7415492502146,False
499,2,0.9749279121818236,-0.22252093395631434,871.0,17.337599640392767,50.0,0.0,0.0,19.130588289258174,365.979408293102,False
500,3,0.43388373911755823,-0.900968867902419,681.0,11.473108223212279,50.0,0.0,0.0,15.562645228871837,242.19592651972735,False
501,4,-0.433883739117558,-0.9009688679024191,320.0,5.0,50.0,0.0,0.0,9.466600694833652,89.61652871542498,False
502,5,-0.9749279121818236,-0.2225209339563146,112.0,13.272427076679685,50.0,0.0,0.0,8.574439323966255,73.52100972037888,False
503,6,-0.7818314824680299,0.6234898018587334,185.0,6.143252809934704,50.0,0.0,0.0,7.29223681908628,53.17671782563758,False
504,0,0.0,1.0,453.0,5.0,50.0,0.0,0.0,10.280000000000001,105.67840000000002,False
505,1,0.7818314824680298,0.6234898018587336,819.0,22.38003229198329,50.0,0.0,0.0,19.255094654534485,370.7586701550825,False
506,2,0.9749279121818236,-0.22252093395631434,889.0,19.357625792831946,50.0,0.0,0.0,19.815594827367967,392.6577983624121,False
507,3,0.43388373911755823,-0.900968867902419,683.0,13.856668931712633,50.0,0.0,0.0,16.178535405996925,261.7450078830961,False
508,4,-0.433883739117558,-0.9009688679024191,325.0,20.167648661335864,50.0,0.0,0.0,13.308512860167617,177.11651454924686,False
509,5,-0.9749279121818236,-0.2225209339563146,111.0,23.421577335254128,50.0,0.0,0.0,11.101726888609866,123.24833990928329,False
510,6,-0.7818314824680299,0.6234898018587334,169.0,28.107859449280255,50.0,0.0,0.0,12.623388478922667,159.34993668979752,False
511,0,0.0,1.0,547.0,30.004177331777324,50.0,0.0,0.0,17.47104433294433,305.2373900837062,False
512,1,0.7818314824680298,0.6234898018587336,811.0,22.235887305102594,50.0,0.0,0.0,19.13905840781431,366.30355673772766,False
513,2,0.9749279121818236,-0.22252093395631434,871.0,30.838472314169636,50.0,0.0,0.0,22.50580645770239,506.51132431155867,False
514,3,0.43388373911755823,-0.900968867902419,674.0,41.427456427491165,50.0,0.0,0.0,22.98123227994156,528.1370371046279,False
515,4,-0.433883739117558,-0.9009688679024191,346.0,40.768403386783824,50.0,0.0,0.0,18.668701541529607,348.52041724670994,False
516,5,-0.9749279121818236,-0.2225209339563146,100.0,38.2913063426639,50.0,0.0,0.0,14.709159140462308,216.35936261944587,False
517,6,-0.7818314824680299,0.6234898018587334,203.0,42.885612041928404,50.0,0.0,0.0,16.657826627084702,277.4831879380121,False
518,0,0.0,1.0,508.0,39.824284648294615,50.0,0.0,0.0,19.536071162073654,381.65807644960586,False
519,1,0.7818314824680298,0.6234898018587336,828.0,35.40145940530926,50.0,0.0,0.0,22.600451432865977,510.7804049693338,False
520,2,0.9749279121818236,-0.22252093395631434,872.0,34.85679493381676,50.0,0.0,0.0,23.52038711261417,553.2086099272267,False
521,3,0.43388373911755823,-0.900968867902419,687.0,39.7726513164009,50.0,0.0,0.0,22.697531002168994,515.1779135944226,False
522,4,-0.433883739117558,-0.9009688679024191,340.0,37.81882641052551,50.0,0.0,0.0,17.87130729746503,319.38362452042685,False
523,5,-0.9749279121818236,-0.2225209339563146,115.0,32.85829068384491,50.0,0.0,0.0,13.500905225757563,182.2744419148879,False
524,6,-0.7818314824680299,0.6234898018587334,165.0,27.30334054254757,50.0,0.0,0.0,12.382258752239496,153.3203318074116,False
525,0,0.0,1.0,494.0,21.0379003950002,50.0,0.0,0.0,14.699475098750051,216.07456817877284,False
526,1,0.7818314824680298,0.6234898018587336,761.0,12.413251302964685,50.0,0.0,0.0,16.183399407279833,261.9024163755452,False
527,2,0.9749279121818236,-0.22252093395631434,837.0,22.19517869602502,50.0,0.0,0.0,20.00498305316624,400.1993469574684,False
528,3,0.43388373911755823,-0.900968867902419,615.0,8.145421893768033,50.0,0.0,0.0,14.070723646510775,197.98526393647748,False
529,4,-0.433883739117558,-0.9009688679024191,311.0,18.000201827497833,50.0,0.0,0.0,12.62665115170811,159.43231930693173,False
530,5,-0.9749279121818236,-0.2225209339563146,104.0,15.186709094279555,50.0,0.0,0.0,8.973009828366223,80.51490537995683,False
531,6,-0.7818314824680299,0.6234898018587334,181.0,5.0,50.0,0.0,0.0,6.966423616602603,48.531058005958485,False
532,0,0.0,1.0,505.0,11.130468645849028,50.0,0.0,0.0,12.332617161462258,152.09344605119338,False
533,1,0.7818314824680298,0.6234898018587336,790.0,12.463960416256995,50.0,0.0,0.0,16.48607668560291,271.7907244835798,False
534,2,0.9749279121818236,-0.22252093395631434,894.0,12.69623209146653,50.0,0.0,0.0,18.20024640202661,331.2489690944826,False
535,3,0.43388373911755823,-0.900968867902419,656.0,8.536053287788132,50.0,0.0,0.0,14.578381495015801,212.52920701421914,False
536,4,-0.433883739117558,-0.9009688679024191,333.0,9.740727955928087,50.0,0.0,0.0,10.781782683815672,116.24683784102749,False
537,5,-0.9749279121818236,-0.2225209339563146,85.0,14.54374763304831,50.0,0.0,0.0,8.62226946305841,74.34353069358957,False
538,6,-0.7818314824680299,0.6234898018587334,203.0,23.02444167720117,50.0,0.0,0.0,11.692534035902895,136.71535218074766,False
539,0,0.0,1.0,488.0,15.151970020367543,50.0,0.0,0.0,13.167992505091885,173.39602661415606,False
540,1,0.7818314824680298,0.6234898018587336,845.0,26.312806645009626,50.0,0.0,0.0,20.49828824279107,420.1798208845466,False
541,2,0.9749279121818236,-0.22252093395631434,884.0,30.07099961191084,50.0,0.0,0.0,22.44393828213769,503.73036561240576,False
542,3,0.43388373911755823,-0.900968867902419,631.0,18.906963854754856,50.0,0.0,0.0,16.92110913675748,286.32393441805743,False
543,4,-0.433883739117558,-0.9009688679024191,333.0,38.64376620734295,50.0,0.0,0.0,18.007542246669388,324.2715777655828,False
544,5,-0.9749279121818236,-0.2225209339563146,134.0,33.05891290498916,50.0,0.0,0.0,13.741060781043622,188.81675138833515,False
545,6,-0.7818314824680299,0.6234898018587334,199.0,37.29314967836158,50.0,0.0,0.0,15.219711036192997,231.6396040252149,False
546,0,0.0,1.0,555.0,32.046573663759595,50.0,0.0,0.0,18.061643415939898,326.22296288456505,False
547,1,0.7818314824680298,0.6234898018587336,787.0,37.377127442287545,50.0,0.0,0.0,22.68436844211055,514.580571617421,False
548,2,0.9749279121818236,-0.22252093395631434,915.0,41.551552253535704,50.0,2.149575963920297,107.47879819601485,25.624076442543906,656.5932935333335,False
549,3,0.43388373911755823,-0.900968867902419,650.0,44.46140668152865,50.0,0.0,0.0,23.499719843450933,552.2368327206815,False
550,4,-0.433883739117558,-0.9009688679024191,310.0,30.22158722668626,50.0,0.0,0.0,15.671997501505217,245.61150568718577,False
551,5,-0.9749279121818236,-0.2225209339563146,97.0,31.798856975787444,50.0,0.0,0.0,13.056046798743195,170.4603580109724,False
552,6,-0.7818314824680299,0.6234898018587334,193.0,29.313675111147752,50.0,0.0,0.0,13.164842394389542,173.31307526911615,False
553,0,0.0,1.0,532.0,28.380479635566036,50.0,0.0,0.0,16.91511990889151,286.1212815321779,False
554,1,0.7818314824680298,0.6234898018587336,772.0,31.822797089367022,50.0,0.0,0.0,21.14578585388042,447.14425937816924,False
555,2,0.9749279121818236,-0.22252093395631434,876.0,23.857000423299915,50.0,0.0,0.0,20.810438484984957,433.07434993734296,False
556,3,0.43388373911755823,-0.900968867902419,673.0,33.94440174579819,50.0,0.0,0.0,21.100468609518316,445.2297755412678,False
557,4,-0.433883739117558,-0.9009688679024191,336.0,22.475856931069217,50.0,0.0,0.0,13.995564927600956,195.87583764269394,False
558,5,-0.9749279121818236,-0.2225209339563146,96.0,19.547527395447002,50.0,0.0,0.0,9.983214403658085,99.66456982940625,False
559,6,-0.7818314824680299,0.6234898018587334,168.0,14.362109094149023,50.0,0.0,0.0,9.176950890139858,84.21642764003875,False
560,0,0.0,1.0,490.0,12.833423149416006,50.0,0.0,0.0,12.608355787354002,158.97063566050315,False
561,1,0.7818314824680298,0.6234898018587336,846.0,11.600860577424738,50.0,0.0,0.0,16.83030172589485,283.25905618465913,False
562,2,0.9749279121818236,-0.22252093395631434,916.0,5.0,50.0,0.0,0.0,16.49618837915998,272.1242310407328,False
563,3,0.43388373911755823,-0.900968867902419,623.0,9.565897768730661,50.0,0.0,0.0,14.505842615251435,210.4194699784446,False
564,4,-0.433883739117558,-0.9009688679024191,340.0,10.838584697052504,50.0,0.0,0.0,11.126246869096777,123.79336939208584,False
565,5,-0.9749279121818236,-0.2225209339563146,138.0,5.708795117370521,50.0,0.0,0.0,6.943531334138964,48.212627388169615,False
566,6,-0.7818314824680299,0.6234898018587334,174.0,20.261046592857934,50.0,0.0,0.0,10.711685264817087,114.7402012124995,False
567,0,0.0,1.0,505.0,18.674329958096827,50.0,0.0,0.0,14.218582489524207,202.16808801140442,False
568,1,0.7818314824680298,0.6234898018587336,803.0,14.844662797811306,50.0,0.0,0.0,17.211252280991488,296.2272050799347,False
569,2,0.9749279121818236,-0.22252093395631434,940.0,26.817997220679125,50.0,0.0,0.0,22.19068768432976,492.4266199034645,False
570,3,0.43388373911755823,-0.900968867902419,690.0,20.824285491849885,50.0,0.0,0.0,17.99043954603124,323.6559150594047,False
571,4,-0.433883739117558,-0.9009688679024191,328.0,38.23670645841459,50.0,0.0,0.0,17.8557773094373,318.828783324216,False
572,5,-0.9749279121818236,-0.2225209339563146,91.0,30.199091237324964,50.0,0.0,0.0,12.596105364127574,158.66187034420344,False
573,6,-0.7818314824680299,0.6234898018587334,189.0,26.696993022136372,50.0,0.0,0.0,12.470671872136695,155.51765694250133,False
574,0,0.0,1.0,527.0,28.156550622742174,50.0,0.0,0.0,16.809137655685543,282.54710872778566,False
575,1,0.7818314824680298,0.6234898018587336,808.0,38.93891189481856,50.0,0.0,0.0,23.2848145552433,542.1825888720703,False
576,2,0.9749279121818236,-0.22252093395631434,917.0,41.395283775392485,50.0,1.2674619782634582,63.37309891317291,25.6050093230081,655.6165024313318,False
577,3,0.43388373911755823,-0.900968867902419,694.0,48.93956897945781,50.0,0.0,0.0,25.05926041793322,627.9665326937946,False
578,4,-0.433883739117558,-0.9009688679024191,312.0,35.13564654643406,50.0,0.0,0.0,16.92051233144217,286.3037375584865,False
579,5,-0.9749279121818236,-0.2225209339563146,112.0,37.70055759181153,50.0,0.0,0.0,14.681471952749217,215.54561869936188,False
580,6,-0.7818314824680299,0.6234898018587334,212.0,31.738342386917992,50.0,0.0,0.0,13.961009213332101,194.9097782547438,False
581,0,0.0,1.0,488.0,33.79696164336341,50.0,0.0,0.0,17.829240410840853,317.8818136275605,False
582,1,0.7818314824680298,0.6234898018587336,807.0,44.315387730219676,50.0,0.0,0.0,24.618933514093584,606.0918873713603,False
583,2,0.9749279121818236,-0.22252093395631434,849.0,34.822009503636686,50.0,0.0,0.0,23.28169075506915,542.0371244146723,False
584,3,0.43388373911755823,-0.900968867902419,694.0,35.21669038483458,50.0,0.0,0.0,21.628540769277414,467.79377580829527,False
585,4,-0.433883739117558,-0.9009688679024191,357.0,15.667300243196927,50.0,0.0,0.0,12.503425755632884,156.33565562662378,False
586,5,-0.9749279121818236,-0.2225209339563146,120.0,12.030805549174435,50.0,0.0,0.0,8.344033942089943,69.62290242674904,False
587,6,-0.7818314824680299,0.6234898018587334,194.0,18.97031569304517,50.0,0.0,0.0,10.589002539863895,112.12697478924402,False
588,0,0.0,1.0,480.0,14.148039650979001,50.0,0.0,0.0,12.837009912744751,164.788823499907,False
589,1,0.7818314824680298,0.6234898018587336,877.0,23.735030540416517,50.0,0.0,0.0,20.17384421664279,406.98399047737183,False
590,2,0.9749279121818236,-0.22252093395631434,891.0,7.515698701617783,50.0,0.0,0.0,16.875113054564427,284.7694406043307,False
591,3,0.43388373911755823,-0.900968867902419,711.0,10.096406653685026,50.0,0.0,0.0,15.518469836490024,240.8229060660507,False
592,4,-0.433883739117558,-0.9009688679024191,326.0,5.0,50.0,0.0,0.0,9.526600694833652,90.75612079880503,False
593,5,-0.9749279121818236,-0.2225209339563146,105.0,5.0,50.0,0.0,0.0,6.4363325547963335,41.426376755931095,False
594,6,-0.7818314824680299,0.6234898018587334,201.0,16.913063214683465,50.0,0.0,0.0,10.144689420273469,102.91472343380845,False
595,0,0.0,1.0,519.0,5.0,50.0,0.0,0.0,10.940000000000001,119.68360000000003,False
596,1,0.7818314824680298,0.6234898018587336,807.0,15.591210035530771,50.0,0.0,0.0,17.437889090421358,304.0799759298362,False
597,2,0.9749279121818236,-0.22252093395631434,892.0,10.746991521298886,50.0,0.0,0.0,17.6929362594847,313.03999348218844,False
598,3,0.43388373911755823,-0.900968867902419,652.0,22.295816768645516,50.0,0.0,0.0,17.97832236523015,323.2200750681346,False
599,4,-0.433883739117558,-0.9009688679024191,340.0,13.252290993780633,50.0,0.0,0.0,11.72967344327881,137.58523908596015,False
600,5,-0.9749279121818236,-0.2225209339563146,104.0,22.677978688453063,50.0,0.0,0.0,10.845827226909599,117.63196823597356,False
601,6,-0.7818314824680299,0.6234898018587334,182.0,25.131124388808182,50.0,0.0,0.0,12.00920471380465,144.22099785806782,False
602,0,0.0,1.0,506.0,31.527640358962124,50.0,0.0,0.0,17.44191008974053,304.2202275785925,False
603,1,0.7818314824680298,0.6234898018587336,830.0,35.90876988883051,50.0,0.0,0.0,22.74727905374629,517.4387043490048,False
604,2,0.9749279121818236,-0.22252093395631434,959.0,39.39942284484161,50.0,0.0,0.0,25.526044090370384,651.5789269035328,False
605,3,0.43388373911755823,-0.900968867902419,658.0,36.07052469700482,50.0,0.0,0.0,21.48199934731997,461.4762959582556,False
606,4,-0.433883739117558,-0.9009688679024191,327.0,42.29946304010822,50.0,0.0,0.0,18.861466454860707,355.75491682783576,False
607,5,-0.9749279121818236,-0.2225209339563146,121.0,38.314490302738136,50.0,0.0,0.0,14.924955130480868,222.75428564686717,False
608,6,-0.7818314824680299,0.6234898018587334,211.0,43.24744969079641,50.0,0.0,0.0,16.828286039301705,283.1912110205567,False
609,0,0.0,1.0,485.0,36.474338974697154,50.0,0.0,0.0,18.468584743674292,341.0886224342788,False
610,1,0.7818314824680298,0.6234898018587336,847.0,40.27924538752601,50.0,3.043273156882944,152.1636578441472,24.009897928420166,576.475198533155,False
611,2,0.9749279121818236,-0.22252093395631434,955.0,30.688668001464347,50.0,0.0,0.0,23.30835537952607,543.2794304982818,False
612,3,0.43388373911755823,-0.900968867902419,697.0,32.346944046066184,50.0,0.0,0.0,20.941104184585313,438.52984446965655,False
613,4,-0.433883739117558,-0.9009688679024191,347.0,23.511680912732952,50.0,0.0,0.0,14.36452092301689,206.33946134779,False
614,5,-0.9749279121818236,-0.2225209339563146,116.0,30.62200396917244,50.0,0.0,0.0,12.951833547089443,167.7499922315115,False
615,6,-0.7818314824680299,0.6234898018587334,157.0,28.49414210101268,50.0,0.0,0.0,12.599959141855773,158.7589703764349,False
616,0,0.0,1.0,477.0,11.114610038377391,50.0,0.0,0.0,12.048652509594348,145.17002729695417,False
617,1,0.7818314824680298,0.6234898018587336,776.0,16.504763073820975,50.0,0.0,0.0,17.356277349993906,301.2403634499115,False
618,2,0.9749279121818236,-0.22252093395631434,871.0,21.482903135846012,50.0,0.0,0.0,20.166914163121486,406.70442686271,False
619,3,0.43388373911755823,-0.900968867902419,654.0,19.912547544771094,50.0,0.0,0.0,17.402505059261543,302.8471823376236,False
620,4,-0.433883739117558,-0.9009688679024191,355.0,10.163233247002408,50.0,0.0,0.0,11.107409006584254,123.374534839549,False
621,5,-0.9749279121818236,-0.2225209339563146,111.0,5.587294714662339,50.0,0.0,0.0,6.6431562334619185,44.13152474218394,False
622,6,-0.7818314824680299,0.6234898018587334,192.0,6.935854601011957,50.0,0.0,0.0,7.560387266855592,57.15945562483217,False
623,0,0.0,1.0,458.0,7.403164254214409,50.0,0.0,0.0,10.930791063553603,119.4821932750633,False
624,1,0.7818314824680298,0.6234898018587336,828.0,9.954661365889358,50.0,0.0,0.0,16.238751923011,263.6970640170935,False
625,2,0.9749279121818236,-0.22252093395631434,953.0,17.596613022745725,50.0,0.0,0.0,20.01534163484641,400.61390075961623,False
626,3,0.43388373911755823,-0.900968867902419,649.0,11.785501812222709,50.0,0.0,0.0,15.320743626124443,234.72518525743274,False
627,4,-0.433883739117558,-0.9009688679024191,314.0,17.902160623362327,50.0,0.0,0.0,12.632140850674233,159.57098247127274,False
628,5,-0.9749279121818236,-0.2225209339563146,90.0,17.74694678283416,50.0,0.0,0.0,9.473069250504874,89.73904102486098,False
629,6,-0.7818314824680299,0.6234898018587334,197.0,12.650385326543148,50.0,0.0,0.0,9.03901994823839,81.70388162465156,False
630,0,0.0,1.0,493.0,24.582810151048196,50.0,0.0,0.0,15.575702537762048,242.6025095448471,False
631,1,0.7818314824680298,0.6234898018587336,793.0,29.15501200926111,50.0,0.0,0.0,20.68883958385394,428.02808332644173,False
632,2,0.9749279121818236,-0.22252093395631434,899.0,28.367649223200676,50.0,0.0,0.0,22.168100684960148,491.4246879785306,False
633,3,0.43388373911755823,-0.900968867902419,681.0,27.31887259974911,50.0,0.0,0.0,19.524086323006046,381.18994674819174,False
634,4,-0.433883739117558,-0.9009688679024191,313.0,40.241060600935214,50.0,0.0,0.0,18.206865845067455,331.48996390028384,False
635,5,-0.9749279121818236,-0.2225209339563146,104.0,43.07868839098409,50.0,0.0,0.0,15.946004652542356,254.27506437890247,False
636,6,-0.7818314824680299,0.6234898018587334,217.0,42.02322912062492,50.0,0.0,0.0,16.582230896758833,274.97038151342326,False
637,0,0.0,1.0,479.0,45.154416963631334,50.0,0.0,0.0,20.578604240907833,423.47895250390985,False
638,1,0.7818314824680298,0.6234898018587336,805.0,32.262290917745496,50.0,0.0,0.0,21.58565931097504,465.9406878894834,False
639,2,0.9749279121818236,-0.22252093395631434,886.0,44.88761454377982,50.0,1.3339523372700497,66.69761686350249,26.168092015104936,684.7690397109986,False
640,3,0.43388373911755823,-0.900968867902419,647.0,37.87262030239539,50.0,0.0,0.0,21.822523248667615,476.2225209386385,False
641,4,-0.433883739117558,-0.9009688679024191,298.0,35.48980940380258,50.0,0.0,0.0,16.869053045784298,284.5649506614845,False
642,5,-0.9749279121818236,-0.2225209339563146,102.0,42.5646983054142,50.0,0.0,0.0,15.797507131149883,249.5612315587314,False
643,6,-0.7818314824680299,0.6234898018587334,193.0,28.586175793380285,50.0,0.0,0.0,12.982967564947675,168.55744679248335,False
644,0,0.0,1.0,479.0,24.199847034334407,50.0,0.0,0.0,15.339961758583602,235.3144267548073,False
645,1,0.7818314824680298,0.6234898018587336,793.0,24.66410854975323,50.0,0.0,0.0,19.566113718976972,382.83280606393885,False
646,2,0.9749279121818236,-0.22252093395631434,911.0,18.981058430883397,50.0,0.0,0.0,19.94145298688083,397.66154722797836,False
647,3,0.43388373911755823,-0.900968867902419,699.0,19.278726693443435,50.0,0.0,0.0,17.694049846429625,313.07939996793624,False
648,4,-0.433883739117558,-0.9009688679024191,309.0,20.529001537559267,50.0,0.0,0.0,13.238851079223469,175.2671778978564,False
649,5,-0.9749279121818236,-0.2225209339563146,111.0,17.269472581894437,50.0,0.0,0.0,9.563700700269944,91.46437108434382,False
650,6,-0.7818314824680299,0.6234898018587334,191.0,8.079688780058511,50.0,0.0,0.0,7.836345811617231,61.40831567925092,False
651,0,0.0,1.0,533.0,9.579820386348853,50.0,0.0,0.0,12.224955096587212,149.44952711357365,False
652,1,0.7818314824680298,0.6234898018587336,823.0,7.052867465681433,50.0,0.0,0.0,15.46330344795902,239.11375352366133,False
